date,Stockholm,Uppsala,Sörmland,Östergötland,Jönköping,Kronoberg,Kalmar,Gotland,Blekinge,Skåne,Halland,Västra Götaland,Värmland,Örebro,Västmanland,Dalarna,Gävleborg,Västernorrland,Jämtland,Västerbotten,Norrbotten,compartment
2022-03-16,565545,88139,62452,93685,85479,48658,59310,11298,29255,335221,103457,430565,63836,90952,74741,68260,72930,52460,32360,55509,47956,Icum
2022-03-17,565742,88169,62513,93744,85519,48726,59370,11299,29302,335383,103529,430842,63922,91033,74811,68333,72983,52531,32385,55586,47985,Icum
2022-03-18,566471,88251,62591,93836,85561,48755,59406,11308,29321,335503,103592,430978,63994,91134,74872,68408,73042,52571,32406,55648,48039,Icum
2022-03-19,566471,88251,62591,93836,85561,48755,59406,11308,29321,335503,103592,430978,63994,91134,74872,68408,73042,52571,32406,55648,48039,Icum
2022-03-20,566471,88251,62591,93836,85561,48755,59406,11308,29321,335503,103592,430978,63994,91134,74872,68408,73042,52571,32406,55648,48039,Icum
2022-03-21,566471,88251,62591,93836,85561,48755,59406,11308,29321,335503,103592,430978,63994,91134,74872,68408,73042,52571,32406,55648,48039,Icum
2022-03-22,566471,88251,62591,93836,85561,48755,59406,11308,29321,335503,103592,430978,63994,91134,74872,68408,73042,52571,32406,55648,48039,Icum
2022-03-23,566471,88251,62591,93836,85561,48755,59406,11308,29321,335503,103592,430978,63994,91134,74872,68408,73042,52571,32406,55648,48039,Icum
2022-03-24,567646,88472,62838,94106,85724,48970,59596,11331,29410,336063,103821,431597,64323,91444,75076,68698,73239,52786,32492,55883,48221,Icum
2022-03-25,567646,88472,62838,94106,85724,48970,59596,11331,29410,336063,103821,431597,64323,91444,75076,68698,73239,52786,32492,55883,48221,Icum
2022-03-26,567646,88472,62838,94106,85724,48970,59596,11331,29410,336063,103821,431597,64323,91444,75076,68698,73239,52786,32492,55883,48221,Icum
2022-03-27,567646,88472,62838,94106,85724,48970,59596,11331,29410,336063,103821,431597,64323,91444,75076,68698,73239,52786,32492,55883,48221,Icum
2022-03-28,567646,88472,62838,94106,85724,48970,59596,11331,29410,336063,103821,431597,64323,91444,75076,68698,73239,52786,32492,55883,48221,Icum
2022-03-29,567646,88472,62838,94106,85724,48970,59596,11331,29410,336063,103821,431597,64323,91444,75076,68698,73239,52786,32492,55883,48221,Icum
2022-03-30,567646,88472,62838,94106,85724,48970,59596,11331,29410,336063,103821,431597,64323,91444,75076,68698,73239,52786,32492,55883,48221,Icum
2022-03-31,569184,88740,63082,94319,85884,49123,59768,11356,29476,336552,104058,432181,64625,91784,75265,68951,73462,53017,32568,56056,48401,Icum
2022-04-01,569184,88740,63082,94319,85884,49123,59768,11356,29476,336552,104058,432181,64625,91784,75265,68951,73462,53017,32568,56056,48401,Icum
2022-04-02,569184,88740,63082,94319,85884,49123,59768,11356,29476,336552,104058,432181,64625,91784,75265,68951,73462,53017,32568,56056,48401,Icum
2022-04-03,569184,88740,63082,94319,85884,49123,59768,11356,29476,336552,104058,432181,64625,91784,75265,68951,73462,53017,32568,56056,48401,Icum
2022-04-04,569184,88740,63082,94319,85884,49123,59768,11356,29476,336552,104058,432181,64625,91784,75265,68951,73462,53017,32568,56056,48401,Icum
2022-04-05,569184,88740,63082,94319,85884,49123,59768,11356,29476,336552,104058,432181,64625,91784,75265,68951,73462,53017,32568,56056,48401,Icum
2022-04-06,569184,88740,63082,94319,85884,49123,59768,11356,29476,336552,104058,432181,64625,91784,75265,68951,73462,53017,32568,56056,48401,Icum
2022-04-07,570047,88969,63280,94505,86038,49222,59869,11369,29506,336868,104212,432659,64849,92019,75407,69147,73570,53077,32612,56226,48529,Icum
2022-04-08,570047,88969,63280,94505,86038,49222,59869,11369,29506,336868,104212,432659,64849,92019,75407,69147,73570,53077,32612,56226,48529,Icum
2022-04-09,570047,88969,63280,94505,86038,49222,59869,11369,29506,336868,104212,432659,64849,92019,75407,69147,73570,53077,32612,56226,48529,Icum
2022-04-10,570047,88969,63280,94505,86038,49222,59869,11369,29506,336868,104212,432659,64849,92019,75407,69147,73570,53077,32612,56226,48529,Icum
2022-04-11,570047,88969,63280,94505,86038,49222,59869,11369,29506,336868,104212,432659,64849,92019,75407,69147,73570,53077,32612,56226,48529,Icum
2022-04-12,570047,88969,63280,94505,86038,49222,59869,11369,29506,336868,104212,432659,64849,92019,75407,69147,73570,53077,32612,56226,48529,Icum
2022-04-13,570047,88969,63280,94505,86038,49222,59869,11369,29506,336868,104212,432659,64849,92019,75407,69147,73570,53077,32612,56226,48529,Icum
2022-04-14,570811,89191,63443,94670,86147,49317,59945,11382,29545,337256,104397,433167,65000,92283,75562,69365,73623,53248,32662,56354,48628,Icum
2022-04-15,570811,89191,63443,94670,86147,49317,59945,11382,29545,337256,104397,433167,65000,92283,75562,69365,73623,53248,32662,56354,48628,Icum
2022-04-16,570811,89191,63443,94670,86147,49317,59945,11382,29545,337256,104397,433167,65000,92283,75562,69365,73623,53248,32662,56354,48628,Icum
2022-04-17,570811,89191,63443,94670,86147,49317,59945,11382,29545,337256,104397,433167,65000,92283,75562,69365,73623,53248,32662,56354,48628,Icum
2022-04-18,570811,89191,63443,94670,86147,49317,59945,11382,29545,337256,104397,433167,65000,92283,75562,69365,73623,53248,32662,56354,48628,Icum
2022-04-19,570811,89191,63443,94670,86147,49317,59945,11382,29545,337256,104397,433167,65000,92283,75562,69365,73623,53248,32662,56354,48628,Icum
2022-04-20,570811,89191,63443,94670,86147,49317,59945,11382,29545,337256,104397,433167,65000,92283,75562,69365,73623,53248,32662,56354,48628,Icum
2022-04-21,571273,89305,63535,94765,86211,49365,59995,11403,29580,337468,104490,433428,65156,92480,75630,69486,73669,53341,32691,56427,48690,Icum
2022-04-22,571273,89305,63535,94765,86211,49365,59995,11403,29580,337468,104490,433428,65156,92480,75630,69486,73669,53341,32691,56427,48690,Icum
2022-04-23,571273,89305,63535,94765,86211,49365,59995,11403,29580,337468,104490,433428,65156,92480,75630,69486,73669,53341,32691,56427,48690,Icum
2022-04-24,571273,89305,63535,94765,86211,49365,59995,11403,29580,337468,104490,433428,65156,92480,75630,69486,73669,53341,32691,56427,48690,Icum
2022-04-25,571273,89305,63535,94765,86211,49365,59995,11403,29580,337468,104490,433428,65156,92480,75630,69486,73669,53341,32691,56427,48690,Icum
2022-04-26,571273,89305,63535,94765,86211,49365,59995,11403,29580,337468,104490,433428,65156,92480,75630,69486,73669,53341,32691,56427,48690,Icum
2022-04-27,571273,89305,63535,94765,86211,49365,59995,11403,29580,337468,104490,433428,65156,92480,75630,69486,73669,53341,32691,56427,48690,Icum
2022-04-28,571857,89423,63649,94867,86290,49415,60054,11417,29605,337657,104620,433705,65289,92615,75717,69613,73703,53447,32732,56486,48756,Icum
2022-04-29,571857,89423,63649,94867,86290,49415,60054,11417,29605,337657,104620,433705,65289,92615,75717,69613,73703,53447,32732,56486,48756,Icum
2022-04-30,571857,89423,63649,94867,86290,49415,60054,11417,29605,337657,104620,433705,65289,92615,75717,69613,73703,53447,32732,56486,48756,Icum
2022-05-01,571857,89423,63649,94867,86290,49415,60054,11417,29605,337657,104620,433705,65289,92615,75717,69613,73703,53447,32732,56486,48756,Icum
2022-05-02,571857,89423,63649,94867,86290,49415,60054,11417,29605,337657,104620,433705,65289,92615,75717,69613,73703,53447,32732,56486,48756,Icum
2022-05-03,571857,89423,63649,94867,86290,49415,60054,11417,29605,337657,104620,433705,65289,92615,75717,69613,73703,53447,32732,56486,48756,Icum
2022-05-04,571857,89423,63649,94867,86290,49415,60054,11417,29605,337657,104620,433705,65289,92615,75717,69613,73703,53447,32732,56486,48756,Icum
2022-05-05,572466,89521,63735,94949,86347,49440,60117,11429,29624,337831,104713,433984,65365,92737,75757,69712,73735,53515,32769,56537,48807,Icum
2022-05-06,572466,89521,63735,94949,86347,49440,60117,11429,29624,337831,104713,433984,65365,92737,75757,69712,73735,53515,32769,56537,48807,Icum
2022-05-07,572466,89521,63735,94949,86347,49440,60117,11429,29624,337831,104713,433984,65365,92737,75757,69712,73735,53515,32769,56537,48807,Icum
2022-05-08,572466,89521,63735,94949,86347,49440,60117,11429,29624,337831,104713,433984,65365,92737,75757,69712,73735,53515,32769,56537,48807,Icum
2022-05-09,572466,89521,63735,94949,86347,49440,60117,11429,29624,337831,104713,433984,65365,92737,75757,69712,73735,53515,32769,56537,48807,Icum
2022-05-10,572466,89521,63735,94949,86347,49440,60117,11429,29624,337831,104713,433984,65365,92737,75757,69712,73735,53515,32769,56537,48807,Icum
2022-05-11,572466,89521,63735,94949,86347,49440,60117,11429,29624,337831,104713,433984,65365,92737,75757,69712,73735,53515,32769,56537,48807,Icum
2022-05-12,572957,89632,63824,95013,86374,49459,60161,11437,29639,337986,104789,434179,65442,92840,75794,69799,73771,53564,32805,56591,48838,Icum
2022-05-13,572957,89632,63824,95013,86374,49459,60161,11437,29639,337986,104789,434179,65442,92840,75794,69799,73771,53564,32805,56591,48838,Icum
2022-05-14,572957,89632,63824,95013,86374,49459,60161,11437,29639,337986,104789,434179,65442,92840,75794,69799,73771,53564,32805,56591,48838,Icum
2022-05-15,572957,89632,63824,95013,86374,49459,60161,11437,29639,337986,104789,434179,65442,92840,75794,69799,73771,53564,32805,56591,48838,Icum
2022-05-16,572957,89632,63824,95013,86374,49459,60161,11437,29639,337986,104789,434179,65442,92840,75794,69799,73771,53564,32805,56591,48838,Icum
2022-05-17,572957,89632,63824,95013,86374,49459,60161,11437,29639,337986,104789,434179,65442,92840,75794,69799,73771,53564,32805,56591,48838,Icum
2020-02-04,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-05,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-06,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-07,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-08,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-09,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-10,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-11,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-12,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-13,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-17,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-20,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-21,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-22,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-25,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-26,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-27,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-28,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-02-29,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-03-01,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-03-02,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-03-03,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,H
2020-03-04,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,H
2020-03-05,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,H
2020-03-06,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,H
2020-03-07,0,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,0,NA,NA,NA,NA,H
2020-03-08,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,H
2020-03-09,0,0,0,NA,0,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,0,H
2020-03-10,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,H
2020-03-11,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,H
2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,H
2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
2020-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
2020-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
2020-03-18,-11,0,1,4,5,0,1,0,0,0,0,17,2,0,0,-1,0,0,0,2,0,H
2020-03-19,84,8,1,4,5,0,2,0,0,8,0,19,1,5,1,2,1,1,1,3,0,H
2020-03-20,119,11,6,19,6,0,2,0,0,7,2,16,1,6,4,3,1,0,1,4,3,H
2020-03-21,158,0,3,13,9,0,3,0,0,7,0,18,3,0,3,4,2,0,2,0,5,H
2020-03-22,188,0,11,13,8,0,4,0,0,8,3,25,3,-1,3,3,2,0,3,0,0,H
2020-03-23,211,13,18,16,8,0,5,0,0,7,6,23,3,0,4,8,2,0,2,1,7,H
2020-03-24,236,11,26,28,8,0,6,0,0,13,6,19,2,0,6,10,3,0,3,1,9,H
2020-03-25,235,13,54,30,10,0,6,0,0,17,7,18,2,0,7,13,9,1,3,2,8,H
2020-03-26,333,17,55,30,8,1,6,2,0,16,6,17,2,0,7,14,5,2,3,4,8,H
2020-03-27,373,21,57,34,14,1,9,2,0,20,3,35,1,0,10,18,5,2,3,5,8,H
2020-03-28,410,26,61,44,14,4,11,2,0,27,3,32,2,10,12,10,7,3,4,5,13,H
2020-03-29,443,22,72,50,17,5,13,2,0,28,3,35,3,13,14,10,6,0,5,0,13,H
2020-03-30,488,22,74,56,13,5,17,1,3,28,8,35,4,13,15,37,5,2,3,4,23,H
2020-03-31,501,28,84,60,19,5,13,1,2,20,11,37,5,14,18,40,25,9,5,6,23,H
2020-04-01,546,34,93,70,22,6,14,1,3,20,10,40,4,17,16,32,30,8,6,10,26,H
2020-04-02,572,32,88,76,26,6,17,1,4,8,10,45,4,18,26,38,33,12,5,9,31,H
2020-04-03,577,35,103,87,25,5,19,0,3,27,9,52,3,26,27,31,27,17,7,7,32,H
2020-04-04,564,50,105,94,31,3,19,0,3,35,9,50,3,20,29,31,27,12,6,11,32,H
2020-04-05,732,42,117,84,33,3,20,0,3,45,9,57,3,28,29,31,29,11,8,13,32,H
2020-04-06,729,48,113,85,35,3,20,0,3,37,6,71,3,24,23,34,28,9,8,14,34,H
2020-04-07,755,34,109,96,35,5,20,0,2,37,6,75,3,24,27,41,26,12,7,14,32,H
2020-04-08,758,37,78,95,43,7,20,0,2,47,10,89,6,27,33,38,23,14,8,16,36,H
2020-04-09,766,33,83,101,38,9,14,0,2,28,8,86,5,29,33,40,29,12,8,13,45,H
2020-04-10,802,38,91,94,35,9,14,0,2,45,8,95,6,36,35,40,24,9,9,17,46,H
2020-04-11,792,42,93,100,38,12,14,1,2,45,15,121,8,28,32,40,32,11,3,13,41,H
2020-04-12,819,43,88,100,39,12,14,0,2,49,15,121,9,31,41,42,37,12,7,15,41,H
2020-04-13,855,47,89,99,37,12,14,0,2,51,19,114,14,40,40,42,33,15,7,10,39,H
2020-04-14,855,61,89,97,33,10,18,0,2,50,17,141,13,37,44,51,30,15,7,10,36,H
2020-04-15,884,64,92,101,38,10,18,0,3,52,17,127,11,35,37,32,32,16,14,9,32,H
2020-04-16,864,71,91,98,39,11,18,1,4,56,13,135,12,38,33,46,30,15,10,13,31,H
2020-04-17,873,79,92,89,46,10,19,1,4,55,13,177,16,47,30,45,27,12,12,12,39,H
2020-04-18,840,74,96,82,46,11,19,1,4,54,13,164,13,39,27,45,22,19,12,11,32,H
2020-04-19,882,74,100,87,49,11,19,1,4,56,13,178,14,47,28,45,25,19,15,11,34,H
2020-04-20,861,74,90,91,51,13,23,1,4,52,23,202,19,53,29,58,21,16,12,12,32,H
2020-04-21,837,74,82,82,47,14,22,2,3,49,21,196,19,61,33,59,27,10,0,11,28,H
2020-04-22,841,72,82,88,47,14,29,2,3,50,29,200,18,61,29,57,30,11,6,8,24,H
2020-04-23,816,75,84,82,39,14,29,1,2,50,30,212,17,59,27,52,30,10,6,8,27,H
2020-04-24,808,79,87,79,39,11,29,1,3,51,22,225,16,62,30,43,31,10,9,6,23,H
2020-04-25,811,79,71,87,42,10,29,1,3,46,22,235,19,64,26,43,31,18,9,7,24,H
2020-04-26,831,79,74,84,46,10,27,1,3,49,22,233,18,72,27,43,31,17,9,7,16,H
2020-04-27,844,76,73,77,44,13,33,1,2,62,25,263,19,55,28,46,34,20,10,7,23,H
2020-04-28,805,75,73,75,48,10,27,1,2,65,25,259,24,59,21,45,34,22,8,7,22,H
2020-04-29,759,83,67,75,43,16,26,1,2,66,21,251,28,59,26,40,32,22,9,8,20,H
2020-04-30,756,78,66,60,42,15,34,0,3,59,23,245,28,51,25,37,28,23,8,9,25,H
2020-05-01,756,76,64,57,38,15,31,1,3,57,23,242,24,51,28,37,28,27,8,10,18,H
2020-05-02,756,76,69,57,34,17,35,1,3,56,19,243,27,49,28,37,28,25,8,10,21,H
2020-05-03,756,76,72,55,46,17,31,2,3,61,19,256,31,49,25,37,28,26,8,10,19,H
2020-05-04,761,84,68,57,49,28,30,2,3,64,19,279,36,49,26,31,37,29,13,9,21,H
2020-05-05,775,83,69,69,53,34,33,2,3,64,19,266,33,55,28,41,30,28,11,9,25,H
2020-05-06,768,85,71,62,47,26,30,1,4,68,21,248,33,48,30,46,30,24,11,8,27,H
2020-05-07,763,83,70,59,46,22,26,1,4,69,25,247,30,44,31,42,27,23,11,8,21,H
2020-05-08,758,78,57,61,47,21,30,1,4,63,22,251,30,42,31,37,29,20,14,8,19,H
2020-05-09,758,78,53,57,44,20,27,0,4,52,22,243,30,44,31,37,29,18,14,12,15,H
2020-05-10,758,78,53,58,46,20,30,0,4,50,22,259,28,41,31,37,29,15,14,9,15,H
2020-05-11,735,72,59,63,51,25,32,0,3,54,20,261,29,39,31,35,25,21,12,12,15,H
2020-05-12,679,74,61,68,47,22,29,0,2,55,21,258,24,35,28,34,25,23,9,11,23,H
2020-05-13,690,69,59,63,44,23,32,0,1,51,26,241,21,35,28,32,20,27,9,12,25,H
2020-05-14,651,75,64,61,41,22,34,0,1,54,21,241,19,35,26,31,27,27,8,10,24,H
2020-05-15,629,73,60,60,37,22,36,0,1,57,22,221,20,41,26,33,29,22,8,8,24,H
2020-05-16,629,73,47,65,32,21,31,0,1,53,22,226,21,41,26,33,29,29,8,8,21,H
2020-05-17,629,73,50,69,35,21,30,1,1,47,22,220,22,41,26,33,29,28,8,8,20,H
2020-05-18,633,79,49,71,33,28,31,1,2,71,16,230,22,33,26,31,30,31,6,5,18,H
2020-05-19,622,75,46,66,37,27,31,1,1,64,16,224,18,33,25,35,24,31,6,7,17,H
2020-05-20,612,71,48,60,39,26,32,1,3,65,12,224,21,34,25,33,19,34,1,7,14,H
2020-05-21,612,71,44,60,35,26,28,1,6,67,12,208,17,34,24,33,19,29,1,7,13,H
2020-05-22,612,75,39,59,34,24,27,1,6,75,15,233,23,29,19,27,16,36,11,8,6,H
2020-05-23,612,75,37,51,29,26,25,0,7,68,15,235,23,29,22,27,16,35,11,6,17,H
2020-05-24,612,75,38,50,30,26,25,0,7,61,15,235,19,29,25,27,16,36,11,5,19,H
2020-05-25,608,64,44,52,36,26,25,0,8,70,15,249,21,35,27,32,17,38,13,5,15,H
2020-05-26,619,69,46,53,32,28,21,0,8,70,16,239,20,35,29,36,16,41,11,4,14,H
2020-05-27,603,70,44,47,31,27,18,1,8,71,13,232,20,38,23,35,20,38,11,4,17,H
2020-05-28,593,66,42,47,36,24,20,1,6,61,17,212,19,38,22,34,20,34,7,4,13,H
2020-05-29,568,73,40,43,40,25,15,1,6,65,17,218,23,51,20,32,25,36,5,5,12,H
2020-05-30,568,73,37,42,35,24,14,1,6,65,17,221,18,51,20,32,25,34,5,4,12,H
2020-05-31,568,73,36,43,38,24,15,1,4,63,17,234,19,51,21,32,25,30,5,2,9,H
2020-06-01,597,63,35,40,36,25,17,1,5,64,18,241,22,52,24,32,23,34,4,3,11,H
2020-06-02,580,60,32,45,35,24,16,1,7,64,17,223,24,52,28,30,30,34,7,5,13,H
2020-06-03,533,55,32,47,35,22,13,1,7,67,17,218,26,36,26,33,26,33,6,5,17,H
2020-06-04,534,55,28,38,33,26,13,0,10,72,19,217,25,36,27,32,24,39,5,7,17,H
2020-06-05,516,58,28,35,30,24,16,0,8,65,20,215,29,33,24,32,23,36,5,8,16,H
2020-06-06,516,58,30,32,33,25,18,1,8,53,20,188,27,30,28,32,23,38,5,8,17,H
